"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING",0.00299767880920307,0.0360692195215787,0.431707695803346,-0.67440208427471,-1.81764215598973,30,"Psmd14;Skp1;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME",0.00301595733852748,0.0360692195215787,0.431707695803346,-0.685062479161312,-1.80475773442384,28,"Psmd14;Skp1;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_METABOLISM_OF_STEROID_HORMONES",0.00328138070799058,0.0382108148233113,0.431707695803346,-0.806283608000084,-1.7990208450518,13,"Serpina6;Fdx1;Stard4;Tspo;Hsd3b3;Fdxr;Cyp17a1;Hsd17b11;Srd5a3"
"REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING",0.00326413447352125,0.0382108148233113,0.431707695803346,-0.669972929615552,-1.80570474000066,30,"Psmd14;Skp1;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_ABC_TRANSPORTER_DISORDERS",0.00339736243729385,0.0383882706027201,0.431707695803346,-0.66894751320049,-1.80294104732099,30,"Psmd14;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM",0.00337316610520464,0.0383882706027201,0.431707695803346,-0.806128649702843,-1.7986750942464,13,"Bckdha;Hibch;Echs1;Hsd17b10;Dld;Mccc1;Bckdhb;Acat1;Mccc2"
"REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY",0.00342674957922586,0.0383882706027201,0.431707695803346,-0.620783111783375,-1.75258918805297,37,"Psmd14;Skp1;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM",0.00362581387013525,0.0396153737662925,0.431707695803346,-0.823071206692305,-1.80047745383834,12,"Acaa1a;Fads1;Acot8;Fads2;Scp2;Elovl2"
"REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",0.00360412407169557,0.0396153737662925,0.431707695803346,-0.668802611628618,-1.78402422232884,29,"Psmd14;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D",0.00382599756835018,0.0412927786340232,0.431707695803346,-0.691020471342024,-1.78816237568921,25,"Psmd14;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_CD209_DC_SIGN_SIGNALING",0.00401861020970958,0.0413695135174724,0.407017918923954,0.816030092824424,1.69816018701415,10,"Crebbp;Rela;Fyn"
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS",0.00396703369023853,0.0413695135174724,0.407017918923954,0.393679377128751,1.46273556167485,209,"Crebbp;Junb;Ap3b1;Stat3;Fga;Msn;Fgg;Myh9;Pim1;Irs2;Sptbn1;Tcf7l2;Maml1;Fn1;Fyn;Ptpn11;Hdac6;Tpm3;Hes1;Bcr;Tgfbr2;Vcl;Akt2;Polr2a;Map3k11;Axin1;Akt1;Dctn1;Nf1;Tgfb1;Fzd5;Golga4;Arrb1;Smad3;Adam10;Hdac2;Dnmt1"
"REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION",0.00391380136707921,0.0413695135174724,0.407017918923954,0.479952973628193,1.59810632247156,82,"Crebbp;Kmt2d;Mta1;Ncoa6;Smarcc1;Ddx21;Psip1;Mybbp1a;Abl1;Dek;Ncoa3;Cxxc1;Hdac2;Dnmt1;Paxip1;Ss18;Rrp8;Baz2a;Ncor2"
"REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY",0.0040668335322261,0.0413695135174724,0.407017918923954,-0.754722995467179,-1.7982657710585,17,"Rps19;Rps14;Rps2;Rps27l;Snrpd2;Snrpb;Snrpg;Rps10;Rps5;Rps3;Rps12;Rps9"
"REACTOME_SENSORY_PROCESSING_OF_SOUND",0.00404501885509794,0.0413695135174724,0.407017918923954,0.765608954807642,1.73395867180675,14,"Msn;Myh9;Sptbn1;Sptan1;Eps8l2;Myo1c;Capzb"
"REACTOME_REGULATION_OF_IFNG_SIGNALING",0.00427927435657047,0.0430358841541462,0.407017918923954,0.813951369980382,1.69383436079201,10,"Pias1;Jak1;Ptpn11;Ptpn1;Ifngr2;Ptpn2"
"REACTOME_MAPK6_MAPK4_SIGNALING",0.00439708244197199,0.0437237973162383,0.407017918923954,-0.576638006918313,-1.67464041517446,42,"Psmd14;Psma1;Xpo1;Psma3;Psmb3;Psma2;Psmb5;Mmp2;Psmc2;Dnajb1"
"REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION",0.00458010942479622,0.0450377426771629,0.407017918923954,-0.587359320458274,-1.68114701574518,39,"Psmd14;Skp1;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",0.0050327391184513,0.0452833483171017,0.407017918923954,-0.654424531613417,-1.76379884391022,30,"Psmd14;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES",0.0047401004436883,0.0452833483171017,0.407017918923954,0.597463780283029,1.68930457306149,35,"Crebbp;Kmt2d;Ncoa6;Abl1;Ncoa3;Paxip1;Ncor2"
"REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING",0.00484613785935308,0.0452833483171017,0.407017918923954,0.749594973767449,1.67692105917314,13,"Stat3;Jak1;Ube2d1;Csf3r"
"REACTOME_NEDDYLATION",0.00480942976732113,0.0452833483171017,0.407017918923954,-0.521163294339817,-1.60633429519033,62,"Psmd14;Skp1;Psma1;Cops5;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY",0.00497246679367943,0.0452833483171017,0.407017918923954,-0.673756015063816,-1.76564574575249,27,"Psmd14;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_SIGNALING_BY_CSF3_G_CSF",0.00504886474191565,0.0452833483171017,0.407017918923954,0.736670623984586,1.76644632530393,17,"Stat3;Jak1;Ube2d1;Ptpn11;Csf3r"
"REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE",0.00506559489648935,0.0452833483171017,0.407017918923954,-0.602231524316669,-1.73751290126452,40,"Psmd14;Skp1;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2"
"REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER",0.00481884341089583,0.0452833483171017,0.407017918923954,0.609084945006692,1.69387803563987,33,"Junb;E2f4;Nedd4l;Ccnk;Ube2d1;Ski;Smad3;Ncor2;Tfdp2;Tgif1;Furin;Tfdp1;Serpine1;Hdac1"
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION",0.00505894231625081,0.0452833483171017,0.407017918923954,0.661419000333402,1.77526479322587,27,"Crebbp;Ncoa6;Med13l;Rela;Srebf2;Tgfb1;Ncoa3;Cdk4;Ncor2;Ccnd3;Cebpd;Med24;Helz2;Cebpb;Rxra;Hdac3"
"REACTOME_DISEASES_OF_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM",0.00519728700662122,0.0459959900085978,0.407017918923954,-0.829982934461841,-1.75329595499809,10,"Bckdha;Hibch;Echs1;Dld;Mccc1;Bckdhb;Acat1;Mccc2"
"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS",0.00526426160390693,0.0461274407867093,0.407017918923954,0.493916816235326,1.64021838881811,81,"Junb;Mmp14;E2f4;Nedd4l;Ccnk;Ube2d1;Fst;Bmp2;Smad1;Tgfbr2;Tgfb1;Ski;Arrb1;Inhbb;Smad3;Tgfbr3;Ncor2;Tfdp2;Psen1;Tgif1;Rhoa;Itgb1;Furin;Ppp1r15a;Itgb3;Acvr1b;Tfdp1;Serpine1;Hdac1;Rxra;Ago2;Smad6"
"REACTOME_SYNTHESIS_OF_DNA",0.00537523241755496,0.0466380459758445,0.407017918923954,-0.513447194229342,-1.59768204669435,65,"Psmd14;Skp1;Psma1;Psma3;Psmb3;Psma2;Psmb5;Psmc2;Mcm5;Orc5;Rpa2;Rbx1;Psmc4;Rfc2;Psmd13;Pcna;Cdc27;Psma6;Psmc6;Rfc4;Pold1;Mcm6;Prim2;Rfc5;Pold4;Psma7"
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES",0.00560830082373276,0.0476330141900125,0.407017918923954,-0.706280518829996,-1.72483529001755,19,"Prdx2;Txn1;Prdx6;Txnrd2;Prdx3;Atox1;Prdx1"
"REACTOME_PYRUVATE_METABOLISM",0.00558895174131239,0.0476330141900125,0.407017918923954,-0.709037900182878,-1.78899093532338,22,"Mpc1;Gstz1;Dld;Hagh;Pdhb;Mpc2"
"REACTOME_RHOU_GTPASE_CYCLE",0.00565298847969876,0.0476330141900125,0.407017918923954,0.734014646677954,1.76007761559753,17,"Pak4;Sptbn1;Arhgef7;Dlg5;Dst;Sptan1;Stam2"
"REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS",0.00570519717982071,0.0476330141900125,0.407017918923954,0.67380232259674,1.77154070064809,25,"Pom121;Nup98;Pias1;Rad21;Smc1a;Nup50;Smc3;Xpc;Nup153;Ube2i;Nup93"
